_id	Month Year	Age	Sex	Homicide (Murder)	Other Homicide	Attempted Murder	Conspiracy to Murder	Manslaughter (excl. by driving)	Manslaughter Unlawful Striking Causing Death	Driving Causing Death	Assault	Grievous Assault	Serious Assault	Serious Assault (Other)	Common Assault'	Sexual Offences	Rape and Attempted Rape	Other Sexual Offences	Robbery	Armed Robbery	Unarmed Robbery	Other Offences Against the Person	Kidnapping & Abduction etc.	Extortion	Stalking	Life Endangering Acts	Offences Against the Person	Unlawful Entry	Unlawful Entry With Intent - Dwelling	Unlawful Entry Without Violence - Dwelling	Unlawful Entry With Violence - Dwelling	Unlawful Entry With Intent - Shop	Unlawful Entry With Intent - Other	Arson	Other Property Damage	Unlawful Use of Motor Vehicle	Other Theft (excl. Unlawful Entry)	Stealing from Dwellings	Shop Stealing	Vehicles (steal from/enter with intent)	Other Stealing	Fraud	Fraud by Computer	Fraud by Cheque	Fraud by Credit Card	Identity Fraud	Other Fraud	Handling Stolen Goods	Possess Property Suspected Stolen	Receiving Stolen Property	Possess etc. Tainted Property	Other Handling Stolen Goods	Offences Against Property	Drug Offences	Trafficking Drugs	Possess Drugs	Produce Drugs	Sell Supply Drugs	Other Drug Offences	Prostitution Offences	Found in Places Used for Purpose of Prostitution Offences	Have Interest in Premises Used for Prostitution Offences	Knowingly Participate in Provision Prostitution Offences	Public Soliciting	Procuring Prostitution	Permit Minor to be at a Place Used for Prostitution Offences	Advertising Prostitution	Other Prostitution Offences	Liquor (excl. Drunkenness)	Gaming Racing & Betting Offences	Breach Domestic Violence Protection Order	Trespassing and Vagrancy	Weapons Act Offences	Unlawful Possess Concealable Firearm	Unlawful Possess Firearm - Other	Bomb Possess and/or use of	Possess and/or use other weapons; restricted items	Weapons Act Offences - Other	Good Order Offences	Disobey Move-on Direction	Resist Incite Hinder Obstruct Police	Fare Evasion	Public Nuisance	Stock Related Offences	Traffic and Related Offences	Dangerous Operation of a Vehicle	Drink Driving	Disqualified Driving	Interfere with Mechanism of Motor Vehicle	Miscellaneous Offences	Other Offences
1378	FEB20	Juvenile	Female	0	1	0	0	0	0	1	102	4	43	12	43	8	0	8	29	9	20	4	0	0	0	4	144	125	67	64	3	7	51	1	109	120	359	21	213	37	88	10	0	0	5	0	5	34	18	3	13	0	758	109	0	52	1	4	52	0	0	0	0	0	0	0	0	0	10	0	2	60	9	0	0	0	2	7	128	3	39	26	60	0	9	2	6	1	0	36	363
1379	FEB20	Juvenile	Male	0	1	1	0	0	0	0	149	6	56	37	50	52	10	42	79	37	42	24	1	1	2	20	305	691	389	381	8	69	233	5	301	439	742	26	245	256	215	52	0	0	46	0	6	98	49	11	38	0	2328	352	1	163	8	11	169	0	0	0	0	0	0	0	0	0	14	0	29	104	61	0	1	0	24	36	269	0	121	24	124	0	39	24	15	0	0	47	915
1380	FEB20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1381	MAR20	Adult	Female	1	2	2	0	0	0	0	259	13	112	42	92	5	0	5	21	13	8	27	2	2	1	22	315	124	79	71	8	10	35	1	125	156	901	21	505	62	313	235	9	0	86	6	134	142	54	8	79	1	1684	1511	21	663	25	39	763	2	0	1	1	0	0	0	0	0	56	0	283	80	87	1	5	0	29	52	739	4	389	33	313	1	668	29	439	200	0	19	3446
1382	MAR20	Adult	Male	9	3	2	0	0	0	1	750	34	338	135	243	173	45	128	91	57	34	144	16	2	20	106	1170	826	383	347	36	114	329	13	555	504	2030	57	848	299	826	592	19	1	324	18	230	363	168	16	176	3	4883	3650	32	1715	107	88	1708	3	0	0	3	0	0	0	0	0	132	0	1613	296	435	11	32	0	129	263	2277	32	1067	87	1091	3	2283	168	1448	667	0	155	10847
1383	MAR20	Adult	Not Stated	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	4	0	2	2	0	0	11
1384	MAR20	Juvenile	Female	0	0	0	0	0	0	0	132	0	60	16	56	3	0	3	37	10	27	6	0	0	2	4	178	119	54	52	2	23	42	1	72	112	416	11	227	112	66	16	0	0	14	0	2	30	15	5	10	0	766	94	1	42	1	2	48	0	0	0	0	0	0	0	0	0	5	0	5	29	11	0	0	0	2	9	114	1	36	11	66	0	8	2	5	1	0	25	291
1385	MAR20	Juvenile	Male	2	1	0	0	0	0	1	188	8	77	43	60	43	9	34	105	49	56	26	4	1	1	20	365	816	415	404	11	120	281	11	342	462	870	38	275	273	284	114	0	0	104	1	9	100	49	4	46	1	2715	418	1	197	4	16	200	0	0	0	0	0	0	0	0	0	13	0	26	172	78	0	2	0	29	47	294	3	135	28	128	0	49	23	23	3	0	38	1088
1386	MAR20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
1387	APR20	Adult	Female	1	0	0	0	0	0	0	211	15	78	50	68	5	1	4	15	7	8	33	5	0	7	21	265	127	80	72	8	5	42	3	103	118	724	24	381	63	256	291	10	4	154	12	111	150	62	11	75	2	1516	1637	12	773	20	21	811	7	0	0	6	0	0	0	1	0	35	0	309	80	85	1	1	0	28	55	597	9	289	35	264	2	552	17	346	189	0	18	3322
1388	APR20	Adult	Male	2	2	1	0	1	0	0	685	38	335	114	198	156	55	101	70	35	35	176	28	2	27	119	1091	656	316	284	32	66	274	24	520	376	1591	51	538	291	711	509	6	1	282	16	204	355	169	13	168	5	4031	4415	27	2141	103	110	2034	1	0	0	0	0	0	0	0	1	98	0	1656	340	483	9	44	2	123	305	1674	31	876	60	707	3	1836	124	1102	610	0	169	10675
1389	APR20	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	7	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	9
1390	APR20	Juvenile	Female	0	0	0	0	0	0	0	99	3	45	21	30	5	0	5	24	7	17	4	0	0	1	3	132	123	64	60	4	15	44	3	80	100	339	5	219	42	73	23	0	0	20	1	2	12	8	1	3	0	680	135	1	61	0	4	69	0	0	0	0	0	0	0	0	0	9	0	3	27	10	0	0	0	5	5	74	1	27	14	32	0	12	7	5	0	0	14	284
1391	APR20	Juvenile	Male	0	0	0	0	0	0	0	202	11	65	63	63	38	13	25	59	37	22	10	1	0	1	8	309	562	297	281	16	61	204	3	240	330	606	33	177	242	154	109	0	0	103	0	6	66	41	3	22	0	1916	463	1	219	6	16	221	0	0	0	0	0	0	0	0	0	7	0	11	117	58	0	2	0	21	35	220	0	128	20	72	0	46	27	17	2	0	36	958
1392	APR20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1393	MAY20	Adult	Female	0	0	0	0	0	0	0	241	6	87	61	87	3	0	3	11	8	3	25	3	0	5	17	280	108	63	54	9	6	39	3	110	109	750	26	470	34	220	264	7	3	95	15	144	124	44	4	76	0	1468	2424	10	1138	26	72	1178	13	0	1	10	0	0	0	0	2	37	0	295	78	96	1	8	1	27	59	571	5	278	24	264	0	686	18	469	199	0	18	4218
1394	MAY20	Adult	Male	8	3	3	0	0	0	0	736	36	365	113	222	196	58	138	46	26	20	165	13	4	41	107	1154	647	260	231	29	78	309	7	505	411	1544	71	557	257	659	556	9	4	230	16	297	340	132	12	191	5	4010	5803	44	2882	105	146	2626	0	0	0	0	0	0	0	0	0	110	0	1757	305	586	17	55	2	155	357	1739	21	843	109	766	1	2462	144	1635	683	0	171	12934
1395	MAY20	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	2	0	0	0	5
1396	MAY20	Juvenile	Female	0	0	0	0	0	0	0	105	1	53	26	25	7	1	6	22	6	16	8	0	0	4	4	142	107	72	67	5	10	25	1	60	85	274	7	174	42	51	25	1	0	20	0	4	22	16	1	5	0	574	215	1	101	1	2	110	0	0	0	0	0	0	0	0	0	0	0	8	47	13	0	0	0	6	7	94	2	30	23	39	0	9	3	6	0	0	48	434
1397	MAY20	Juvenile	Male	0	0	0	0	0	0	0	144	7	50	35	52	22	6	16	62	24	38	22	2	0	2	18	250	462	307	296	11	23	132	6	241	319	644	33	206	227	178	105	1	0	98	0	6	58	25	5	28	0	1835	511	1	279	3	12	216	0	0	0	0	0	0	0	0	0	6	0	17	140	60	1	1	1	26	31	224	5	87	21	111	0	46	21	22	3	0	29	1033
1398	MAY20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1399	JUN20	Adult	Female	1	0	0	0	0	0	0	234	13	82	44	95	2	0	2	19	9	10	25	3	0	0	22	281	82	48	43	5	2	32	1	101	89	732	44	459	30	199	240	4	2	97	15	122	103	37	2	64	0	1348	2152	19	975	27	43	1088	1	0	0	1	0	0	0	0	0	63	0	260	64	114	0	9	0	39	66	637	7	321	36	273	2	716	16	495	205	0	22	4031
1400	JUN20	Adult	Male	2	4	1	0	1	0	2	747	35	360	110	242	224	66	158	67	37	30	174	27	0	29	118	1218	474	229	202	27	36	209	21	488	337	1312	45	579	214	474	451	11	0	241	26	173	291	108	23	160	0	3374	5149	41	2465	111	123	2409	1	0	0	1	0	0	0	0	0	115	0	1623	230	516	9	37	0	141	329	1766	21	819	95	831	3	2503	149	1733	621	0	173	12079
1401	JUN20	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	2	1	0	0	1	0	4	13	0	6	1	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	5	0	4	1	0	0	20
1402	JUN20	Juvenile	Female	2	0	0	0	0	0	0	130	4	52	18	56	0	0	0	26	7	19	8	2	0	2	4	166	74	57	53	4	2	15	3	79	74	221	10	150	21	40	91	0	0	78	1	12	19	8	2	9	0	561	192	0	88	1	2	101	0	0	0	0	0	0	0	0	0	2	0	2	43	5	0	0	0	1	4	93	1	32	8	52	0	5	2	2	1	0	26	368
1403	JUN20	Juvenile	Male	0	1	0	0	0	0	1	145	2	72	23	48	42	9	33	60	19	41	18	4	0	2	12	266	407	284	276	8	17	106	5	202	308	545	23	165	188	169	75	0	0	68	0	7	60	29	4	26	1	1602	451	1	232	2	14	202	0	0	0	0	0	0	0	0	0	6	0	27	115	61	0	0	0	28	33	168	0	83	29	56	0	35	14	18	3	0	41	904
1404	JUN20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1405	JUL20	Adult	Female	0	0	0	0	0	0	0	290	17	101	53	119	13	3	10	12	7	5	28	2	1	2	23	343	71	46	36	10	2	23	5	122	83	657	23	437	35	162	369	12	0	192	26	139	90	32	3	55	0	1397	2147	12	1001	28	58	1048	14	0	0	11	0	0	0	1	2	96	0	267	81	121	2	7	1	38	73	683	10	318	42	313	1	752	22	515	197	18	27	4189
1406	JUL20	Adult	Male	0	3	0	0	0	0	3	821	57	387	121	256	156	46	110	83	51	32	209	37	11	45	116	1272	436	235	201	34	44	157	20	536	303	1252	30	581	178	463	780	12	4	339	41	384	260	103	12	141	4	3587	5048	41	2455	103	143	2306	0	0	0	0	0	0	0	0	0	222	0	1623	215	497	11	44	1	133	308	2479	27	946	124	1382	2	2399	130	1655	553	61	230	12715
1407	JUL20	Adult	Not Stated	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	7
1408	JUL20	Juvenile	Female	0	0	0	0	0	0	0	126	1	64	19	42	7	1	6	31	9	22	1	0	0	1	0	165	40	24	24	0	5	11	1	65	47	269	3	203	12	51	11	1	0	8	0	2	21	12	2	7	0	454	164	1	77	0	4	82	0	0	0	0	0	0	0	0	0	9	0	3	39	4	0	0	0	3	1	124	0	32	23	69	0	10	3	6	1	0	13	366
1409	JUL20	Juvenile	Male	0	1	1	0	0	0	0	159	4	70	24	61	44	13	31	58	30	28	32	4	1	1	26	294	372	224	220	4	29	119	5	197	261	470	19	161	141	149	85	1	0	73	0	11	34	18	4	12	0	1424	536	6	256	5	28	241	0	0	0	0	0	0	0	0	0	14	0	28	118	75	0	3	0	21	51	277	2	120	35	120	0	28	10	14	4	0	38	1114
1410	JUL20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3
1411	AUG20	Adult	Female	2	3	1	0	1	0	1	253	8	100	53	92	8	0	8	19	13	6	21	2	0	3	16	306	74	44	35	9	4	26	3	111	105	526	23	347	31	125	242	4	1	144	9	84	78	33	2	43	0	1139	1792	16	833	22	79	842	4	0	0	3	0	0	0	1	0	76	0	284	57	93	1	5	0	25	62	707	10	336	22	339	0	711	24	527	160	0	25	3749
1412	AUG20	Adult	Male	2	10	7	0	0	0	3	835	57	368	116	294	167	45	122	72	48	24	167	23	2	29	113	1253	385	189	147	42	28	168	21	563	241	1032	36	432	176	388	460	10	0	238	14	198	223	81	49	92	1	2925	4278	39	2076	114	154	1895	0	0	0	0	0	0	0	0	0	208	0	1526	190	462	6	41	1	137	277	2418	49	938	66	1365	1	2501	123	1783	593	2	155	11739
1413	AUG20	Adult	Not Stated	0	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	4	5	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	1	0	3	0	3	0	0	0	13
1414	AUG20	Juvenile	Female	0	0	0	0	0	0	0	147	0	73	23	51	2	0	2	23	6	17	6	0	0	0	6	178	56	24	19	5	19	13	6	74	54	238	4	173	24	37	29	1	0	23	1	4	17	10	2	5	0	474	142	0	64	0	2	76	0	0	0	0	0	0	0	0	0	3	0	2	30	10	0	0	0	4	6	113	0	48	16	49	0	6	1	5	0	0	21	327
1415	AUG20	Juvenile	Male	0	0	0	0	0	0	0	173	8	70	32	63	31	9	22	71	17	54	20	1	0	0	19	295	406	285	274	11	18	103	18	163	275	424	15	138	142	129	55	0	0	44	2	9	46	20	1	25	0	1387	374	3	171	5	19	176	0	0	0	0	0	0	0	0	0	17	0	11	107	83	0	0	0	27	56	231	0	92	38	101	0	45	13	23	9	0	33	901
1416	AUG20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1417	SEP20	Adult	Female	1	1	1	0	0	0	0	278	16	106	40	116	2	0	2	17	12	5	42	5	0	4	33	341	71	41	37	4	4	26	6	143	76	430	11	264	30	125	135	4	1	55	6	69	69	26	5	38	0	930	1471	23	634	22	54	738	0	0	0	0	0	0	0	0	0	60	0	300	50	84	0	5	0	30	49	680	17	302	29	332	0	528	18	373	137	0	20	3193
1418	SEP20	Adult	Male	21	7	5	0	0	0	2	835	60	394	118	263	167	46	121	58	38	20	172	10	2	34	126	1260	451	216	184	32	75	160	12	608	263	1063	38	450	206	369	526	11	0	310	8	197	216	87	11	116	2	3139	3446	50	1638	95	119	1544	0	0	0	0	0	0	0	0	0	163	0	1600	215	384	9	33	3	94	245	2154	43	848	61	1202	2	1890	112	1279	499	0	198	10052
1419	SEP20	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	4	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	5
1420	SEP20	Juvenile	Female	0	1	0	0	0	0	1	118	4	52	15	47	3	0	3	27	5	22	4	0	0	0	4	153	52	32	29	3	3	17	3	55	66	192	8	138	10	36	18	0	0	12	1	5	8	7	0	1	0	394	115	0	54	1	2	58	1	0	0	0	1	0	0	0	0	16	0	2	26	6	0	0	0	2	4	88	0	37	13	38	0	5	3	2	0	0	23	282
1421	SEP20	Juvenile	Male	0	0	0	0	0	0	0	158	11	61	39	47	40	7	33	84	23	61	15	1	0	1	13	297	366	232	221	11	33	101	17	232	260	395	14	120	130	131	71	0	0	36	1	34	36	17	3	16	0	1377	299	0	147	2	7	143	0	0	0	0	0	0	0	0	0	32	0	16	85	63	0	3	1	25	34	213	2	84	18	109	0	45	20	21	3	1	35	788
1422	SEP20	Juvenile	Not Stated	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1423	OCT20	Adult	Female	1	1	0	0	0	0	1	257	13	102	44	98	7	2	5	8	2	6	44	6	2	9	27	318	81	52	42	10	7	22	2	114	102	543	14	353	39	137	197	5	2	90	9	91	102	33	13	56	0	1141	1460	15	665	28	35	717	4	0	0	4	0	0	0	0	0	63	0	282	47	94	1	2	0	31	60	686	12	305	22	347	0	738	25	522	191	0	19	3393
1424	OCT20	Adult	Male	0	9	5	0	1	0	3	766	50	380	110	226	189	68	121	65	36	29	181	31	6	27	117	1210	495	234	194	40	75	186	20	524	271	1082	35	430	181	436	407	5	8	219	16	159	231	105	9	116	1	3030	3465	30	1678	94	103	1560	3	0	0	2	0	0	0	0	1	192	0	1580	208	387	15	34	2	102	234	2253	54	836	66	1297	1	2288	117	1591	580	0	156	10533
1425	OCT20	Adult	Not Stated	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	4	0	0	0	6
1426	OCT20	Juvenile	Female	0	0	0	0	0	0	0	144	4	76	13	51	3	0	3	19	5	14	12	1	0	1	10	178	53	33	31	2	3	17	2	57	53	203	8	139	26	30	22	0	0	17	0	5	12	7	1	4	0	402	124	0	58	1	1	64	0	0	0	0	0	0	0	0	0	6	0	4	18	13	0	0	0	6	7	106	0	39	15	52	0	11	4	4	3	0	28	310
1427	OCT20	Juvenile	Male	1	1	0	0	0	0	1	179	8	68	45	58	42	12	30	77	43	34	19	1	0	0	18	319	511	316	309	7	52	143	22	330	385	549	26	124	222	177	81	1	0	70	0	10	59	35	3	21	0	1937	318	1	143	8	8	158	0	0	0	0	0	0	0	0	0	6	0	18	113	64	2	0	0	29	33	256	1	121	15	119	0	41	25	15	1	0	23	839
1428	OCT20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1429	NOV20	Adult	Female	0	3	2	0	1	0	0	284	10	121	45	108	6	0	6	9	1	8	34	0	0	5	29	336	69	41	38	3	3	25	1	125	86	611	10	406	22	173	228	2	0	91	10	125	69	28	3	38	0	1189	1502	18	663	39	44	738	7	0	2	2	0	1	1	1	0	92	1	290	52	98	1	10	2	32	53	684	6	283	30	365	1	731	20	517	194	0	22	3480
1430	NOV20	Adult	Male	5	10	3	0	0	4	3	795	49	371	121	254	198	56	142	43	14	29	146	22	1	30	93	1197	525	294	253	41	56	175	14	569	282	1194	46	519	177	452	423	12	4	205	10	192	225	89	11	124	1	3232	3670	37	1693	132	107	1701	5	0	2	1	0	1	1	0	0	207	0	1615	200	433	8	42	1	110	272	2339	46	876	77	1340	2	2324	132	1615	577	0	185	10980
1431	NOV20	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	1	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	2	1	0	3	0	3	0	0	0	8
1432	NOV20	Juvenile	Female	0	0	0	0	0	0	0	139	3	65	18	53	7	0	7	24	5	19	3	0	0	1	2	173	63	39	37	2	7	17	2	76	69	253	10	168	28	47	24	0	0	20	0	4	20	10	6	4	0	507	90	0	38	1	2	49	0	0	0	0	0	0	0	0	0	13	0	4	20	9	0	0	0	6	3	93	2	22	13	56	0	6	2	3	1	0	24	259
1433	NOV20	Juvenile	Male	0	0	0	0	0	0	0	159	7	71	35	46	34	11	23	45	16	29	17	0	0	2	15	255	514	339	335	4	29	146	5	241	369	508	21	167	166	154	57	1	0	44	1	11	53	27	5	21	0	1747	370	3	160	4	17	186	0	0	0	0	0	0	0	0	0	20	0	13	78	58	0	1	1	21	35	275	5	102	31	137	0	71	33	32	6	0	50	935
1434	NOV20	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1435	DEC20	Adult	Female	1	0	0	0	0	0	0	254	11	94	49	100	5	1	4	12	4	8	34	5	0	11	18	306	96	61	49	12	7	28	4	94	78	692	13	476	33	170	203	2	0	94	3	104	92	41	2	48	1	1259	1253	17	559	25	41	611	8	0	3	5	0	0	0	0	0	83	0	267	60	76	2	10	0	24	40	692	10	318	17	347	0	626	22	447	157	0	22	3087
1436	DEC20	Adult	Male	3	6	2	0	1	1	2	806	52	383	123	248	201	77	124	70	37	33	165	19	3	32	111	1251	470	258	223	35	54	158	19	481	278	1065	40	460	183	382	397	6	4	213	6	168	188	81	6	101	0	2898	3033	45	1466	111	119	1292	0	0	0	0	0	0	0	0	0	224	0	1591	212	342	13	34	2	83	210	2218	31	838	42	1307	0	2196	138	1486	572	0	189	10005
1437	DEC20	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	2	1	0	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	3	0	1	2	0	0	9
1438	DEC20	Juvenile	Female	0	0	0	0	0	0	0	87	0	44	13	30	5	2	3	26	8	18	2	0	0	0	2	120	72	41	39	2	14	17	5	61	72	267	2	197	19	49	78	0	0	71	0	7	20	8	2	10	0	575	118	0	53	4	5	56	0	0	0	0	0	0	0	0	0	2	0	9	21	6	0	0	0	1	5	90	0	26	13	51	0	7	3	4	0	0	25	278
1439	DEC20	Juvenile	Male	0	0	0	0	0	0	0	130	7	62	19	42	33	9	24	61	36	25	18	0	1	1	16	242	555	387	382	5	40	128	8	246	407	511	17	141	187	166	73	0	0	59	0	14	48	23	1	24	0	1848	296	2	147	5	9	133	0	0	0	0	0	0	0	0	0	11	0	13	97	43	1	0	1	20	21	222	0	99	16	107	0	44	22	18	4	0	48	774
1440	DEC20	Juvenile	Not Stated	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	5	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1441	JAN21	Adult	Female	0	2	0	0	0	0	2	255	14	100	51	90	1	0	1	19	9	10	27	0	1	1	25	304	92	57	53	4	8	27	0	122	101	659	13	377	44	225	170	1	2	78	13	76	103	31	8	64	0	1247	1306	8	569	24	34	671	0	0	0	0	0	0	0	0	0	65	0	276	52	73	1	3	0	18	51	722	13	339	16	354	0	700	28	491	181	0	15	3209
1442	JAN21	Adult	Male	2	4	1	0	0	0	3	799	48	412	103	236	201	59	142	71	40	31	183	20	0	25	138	1260	538	309	272	37	62	167	8	575	338	1134	51	394	186	503	339	8	5	165	8	153	216	77	11	126	2	3148	3070	30	1497	95	127	1321	0	0	0	0	0	0	0	0	0	175	0	1570	233	350	8	28	1	79	234	2269	35	871	42	1321	0	2333	156	1593	584	0	204	10204
1443	JAN21	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	3	1	5	0	4	0	4	0	0	0	16
